id,sourceId,title,author,difficulty,popularity,about,startRow,startCol,startDirection,allowedCommands,slotsPerFunction,rows
catalog-317,317,Divide by 2 - no tricks,snydej,3,42,,0,0,right,2,"[7, 5, 3, 0, 0]","[""bBGBB BBBGBBB"", ""    R G     B"", ""    BRB     G"", ""            B"", ""BBBRBBB BBRBB"", ""B     B B    "", ""R     R B    "", ""B     B R    "", ""BBGBB BBBGBBB"", ""    B   B   R"", ""    B   BBRBB""]"
catalog-552,552,Forest Path,markbyers,4,126,,2,2,right,0,"[10, 5, 0, 0, 0]","[""    b     bb b  "", ""    bbbGBBGb b  "", ""bbgBG  BbbGBBG  "", ""  b B  B   b B  "", "" bbbGBBG   GBGbb"", ""  b    b   B    "", ""  GBBGbbb  B    "", ""  B bGBBBGbBbb  "", ""  B bb   BbGG   "", ""bbGBG    GBBGbbb"", ""    B    b      "", "" bbbGBBG b      ""]"
catalog-3697,3697,MidPoint,denisb,2,42,,7,0,down,0,"[5, 6, 0, 0, 0]","[""          R     "", ""       R  bR    "", ""       b  bb    "", ""BBBBBBBBBBBb    "", ""      RbbbBb    "", ""   RbBBBbBBbbbR "", ""     B BR b     "", ""b    B B  B     "", ""B    bbBbBBbbbbR"", ""BBBBBBBBbbbbbbR "", ""b    b          "", ""R    R          ""]"
catalog-333,333,Learning Stack 2,abhishikt,2,628,,11,0,up,0,"[3, 5, 0, 0, 0]","[""RBBBBBBBBBBB    "", ""B          B    "", ""B RBBB     B    "", ""B B  B     B    "", ""B B  B     GBBBB"", ""B BBBBBBG      B"", ""B    B  B      B"", ""B    B  B      B"", ""B    B  B      B"", ""B    B  B      B"", ""B    B  B      B"", ""b    B  BBBBBBBR""]"
catalog-14,14,Can you reach the stars?,igoro,3,373,This puzzle is dedicated to those that enjoy bad puns.,7,0,up,0,"[10, 2, 2, 0, 0]","[""    rrr       "", ""rr rrBrrrr rrr"", ""brrrBbBrBrrrBr"", ""bBrBbBbbbbrbbb"", ""bbbbbrbbbBBbBb"", ""bbBBrrbbbrrbbb"", ""bBrrrrrBrrrrBr"", ""rrr   rbr  rrr"", ""      rBr     "", ""      rrr     ""]"
catalog-273,273,Symmetry I,snydej,3,41,,10,7,up,0,"[6, 8, 0, 0, 0]","[""brrrrrrbGGGGGGG"", ""r      g      G"", ""r   brrbGGG   G"", ""r   r  g  G   G"", ""r brrrrbGGGGG G"", ""r r r  g  G G G"", ""r brrrrgGGGGG G"", ""r   r  g  G   G"", ""r   brrgGGG   G"", ""r      g      G"", ""brrrrrrgGGGGGGG""]"
catalog-356,356,Balanced Colors,snydej,4,41,You've reached the end when you've seen an equal amount of each color,11,0,right,0,"[10, 5, 5, 3, 3]","[""       G      GG"", ""       G      GG"", ""   GG  BG   G GB"", ""   GG  GG   G BG"", ""   BG GGB  GGGBG"", ""   GG GGG  GGGGB"", "" G BB BBG GGGGBG"", "" G GB GBB GBBGGB"", ""GG BGGGBB BBBBGB"", ""GB GBGBGG GGBBBG"", ""BBGBBBBBBGBBBBBB"", ""bBBBBBBBBBBBBBBB""]"
catalog-594,594,Binary Tree,beaza,3,41,the title is the hint,0,5,down,0,"[2, 3, 4, 10, 10]","[""     b     "", ""    bBb    "", ""    b b    "", ""   bBbBb   "", ""   b b b   "", ""  bBbBbBb  "", ""  b b b b  "", "" bBbBbBbBb "", "" b b b b b "", ""bBbBbBbBbBb"", ""b b b b b b"", ""R R R R R R""]"
catalog-217,217,Towers,bofh,3,40,,11,0,up,0,"[7, 5, 5, 4, 3]","[""      B        B"", ""     Bb     B  b"", ""B B  bb   B b  b"", ""b b  bb   b b  b"", ""bBb  gb B bBgB b"", ""bbb  br b bbbb r"", ""rgrB bb g rgbb b"", ""bbbbBgbBb bbgrBb"", ""bgbrgbbggBbgbbgb"", ""bbbbgbbgbrbbbbgb"", ""bbbbbbbbbbbbbbbb"", ""grggrrgrrggrrgrg""]"
catalog-286,286,Measurements,recursive,3,40,Record distance between red tiles - Walk on green,11,0,up,0,"[5, 10, 0, 0, 0]","[""rbbbbbbbbbbbrbbr"", ""b              b"", ""b rbbbrbbbbbbg b"", ""b b          g b"", ""r b  ggggggg g b"", ""b b  g     g g r"", ""b b  g     g g b"", ""b b  g Ggggg g b"", ""b b  g       g b"", ""b b  ggggggggg b"", ""b r            b"", ""b rbbbbrbbbbbbbr""]"
catalog-362,362,Learning Stack 4,abhishikt,3,80,,0,0,right,0,"[2, 4, 4, 0, 0]","[""bbbbbR   G      "", ""     BB  BBBBBBB"", ""      BBbb      "", ""       BB       "", ""      bbBB      "", ""     bb  BBBBBBG"", ""    bb       bb "", ""   bb       bb  "", ""  bb       bb   "", "" bb       bb    "", ""GBBBBBBBBBB     "", ""          G     ""]"
catalog-2468,2468,5 Ways,anton_s,3,40,,10,10,left,0,"[5, 5, 0, 0, 0]","[""RBBBBBBBBBG"", ""B          "", ""B RBBBBBBBG"", ""B B        "", ""B B RBBBBBG"", ""B B B      "", ""B B B RBBBG"", ""B B B B    "", ""B B B B RBG"", ""B B B B B  "", ""RBRBRBRBRBg""]"
catalog-66,66,Reflection,stingray,4,118,"Play the first half, then rewind.",0,0,right,0,"[4, 5, 4, 4, 4]","[""rbR      "", ""RbbbR    "", ""RbR      "", ""RbbbbbbbR"", ""RbbbbbR  "", ""RbR      "", ""BbB      "", ""BbbbbbB  "", ""BbbbbbbbB"", ""BbB      "", ""BbbbB    "", ""BbB      ""]"
catalog-319,319,1 step forwards...,wallacoloo,4,39,2 steps backwards,3,5,right,0,"[5, 10, 10, 0, 0]","[""  G       "", ""  r       "", ""  r  b    "", "" bbbbbrrG "", ""  b Gb    "", ""  b r   B "", ""Grbbbb BbB"", ""  b b   b "", ""Grrrbbbbbb"", ""    b   r "", ""        G ""]"
catalog-358,358,Tree III,snydej,4,78,Where did all the leaves go?,11,7,up,2,"[5, 10, 0, 0, 0]","[""R     R R      R"", ""B     B RBBBRBBR"", ""RBRBBBR B   B  B"", ""B B   R R   B  R"", ""R B         B   "", ""  RBBBBRBBBBR   "", ""  B    B    B  R"", ""R B  R B R  B  B"", ""B B  B B B  B  B"", ""RBRBBR B RBBRBBR"", ""B    B B B     B"", ""R    R r R     R""]"
catalog-516,516,Forward Slash,beaza,3,39,/,5,4,right,3,"[8, 0, 0, 0, 0]","[""         bB"", ""        bBb"", ""       bBb "", ""      bBb  "", ""     bBb   "", ""    bBb    "", ""   bBb     "", ""  bBb      "", "" bBb       "", ""bBb        "", ""Bb         ""]"
catalog-941,941,Chameleon Spiral 2,markbyers,3,39,A hint for the technique to use to solve Chameleon Spiral.,0,0,right,0,"[5, 2, 2, 2, 2]","[""gggggggbbbbbbb"", ""             b"", ""  gggggbbbbb b"", ""  g        b b"", ""  g gggbbb b b"", ""  g g    b b b"", ""  g g G  g g g"", ""  b b bbgg g g"", ""  b b      g g"", ""  b bbbbgggg g"", ""  b          g"", ""  bbbbbbgggggg""]"
catalog-2482,2482,Polly Want A Cracker?,benjaminrr,3,39,,0,0,down,0,"[3, 2, 8, 0, 0]","[""r               "", ""r rrrrrrrrrrrrrg"", ""r rR R R R R R r"", ""r r R R R      r"", ""r grrrrrrR     r"", ""r              r"", ""r R R R R R R Rr"", ""grrrrrrrrrrrrrrr""]"
catalog-3923,3923,Mountain Chain,qinn,3,39,Hint on how the red paint is used in Early Marked Bridges.,11,0,up,1,"[4, 5, 4, 0, 0]","[""          gBb   "", ""          b b gB"", ""  gBb     b b b "", ""  b b     b b b "", ""  b b   gBb b b "", ""gBb b   b b b b "", ""b b b   b b b b "", ""b b gBb b b b b "", ""b b b b b b gBb "", ""b b b b b b b b "", ""b b b gBb b b b "", ""b B B B B B B B ""]"
catalog-350,350,Plus or Minus One,snydej,4,115,,2,0,down,0,"[7, 7, 7, 0, 0]","[""  B             "", "" BBB           B"", ""bBBBB       B BB"", ""BBBBBB B   BBBBB"", ""BBBBBBBBB BBBBBB"", ""BBBBBBBBBBBBBBBB"", ""BBBBBBBBBBBBBBBB"", ""BBBBBBBBBBBBBBBB"", ""BBBBBBBBBBBBBBBB"", ""RRRGGGGRGGRRRGRR""]"
catalog-656,656,Limit your stack!,axelbrz,4,1450,,11,0,right,0,"[5, 5, 0, 0, 0]","[""R   R           "", ""B   B       R   "", ""B   B       B   "", ""B   B       B R "", ""B R B   R   B B "", ""B B B   B R B B "", ""BRB B   B B B B "", ""BBB BR  B B BRB "", ""BBB BB  BRB BBB "", ""BBB BB  BBBRBBBR"", ""BBBRBBRRBBBBBBBB"", ""bBBBBBBBBBBBBBBB""]"
catalog-216,216,Mod 3,snydej,4,38,count the number of red tiles to know which way to turn,6,7,right,0,"[4, 4, 4, 0, 0]","[""GBBG GBBRBGBRBRG"", ""B  b R         R"", ""GRRG R         R"", ""   B R GBRBRBBRG"", ""   R B B     GBG"", ""   B R       B R"", ""GBBG R bRRG  B R"", ""R  B B    B  R R"", ""B  GBG    GRGBBG"", ""R            B  "", ""GRBRGRBBG    R  "", ""        GBRBRG  ""]"
catalog-254,254,two triangles,wallacoloo,3,152,they're different sizes on purpose!,7,4,up,1,"[10, 5, 5, 5, 0]","[""    RBBBBBBB"", ""    BBBBBBB "", ""    BBBBBB  "", ""    BBBBB   "", ""    BBBB    "", ""    BBB     "", ""    BB      "", ""    g       "", ""   BB       "", ""  BBB       "", "" BBBB       "", ""BBBBR       ""]"
catalog-469,469,Fat Snake,recursive,3,38,,0,0,down,0,"[10, 5, 5, 0, 0]","[""bB  BBBR  BBBBBB"", ""BB  BGBB  BGBBGB"", ""BB  BB    BB  BB"", ""BB  BB    BB  BB"", ""BB  BB    BB  BB"", ""BB  BB    BB  BB"", ""BB  BGBBBBGB  BB"", ""BB  BBBBBBBB  BB"", ""BB            BB"", ""BB            BB"", ""BGBBBBBBBBBBBBGB"", ""BBBBBBBBBBBBBBBB""]"
catalog-2472,2472,Up and down,hansa,2,38,,1,0,down,0,"[4, 6, 0, 0, 0]","[""RR        "", ""bB        "", ""BBBB      "", ""BBBB      "", ""  BBBB    "", ""  BBBB    "", ""    BBBB  "", ""    BBBB  "", ""      BBBB"", ""      BBBB"", ""        BB"", ""        GG""]"
catalog-13654,13654,robosquad 2.0 - iteration and function calls,robosquad,3,38,This puzzle uses iteratrion to get the star!,11,0,right,0,"[3, 2, 9, 0, 0]","[""       B"", ""      Bb"", ""      Bb"", ""       b"", ""      Bb"", ""      Bb"", ""       b"", ""      Bb"", ""      Bb"", ""       b"", ""  BB BBb"", ""bbbbbbbr""]"
catalog-628,628,Handcuffs,thenick22,3,226,Are very uncomfortable.,3,3,up,0,"[6, 3, 0, 0, 0]","[""   BBBBB"", ""   B   B"", ""   B   B"", ""BBBg   B"", ""B  BBBBB"", ""B  B    "", ""BBBB    ""]"
catalog-313,313,Colorful Path,snydej,3,186,,1,1,right,0,"[5, 5, 5, 0, 0]","["" ggggg rrrggggbb"", "" bBBBg rGGBBBBRb"", ""    Rb rG     Rb"", ""gB  RbbrG GGGGRb"", ""gB  RRRGG Grrrbb"", ""gB        Gr    "", ""gB  RRRBB Bggggg"", ""gB  RbbgB BBBBBg"", ""gB  Rb gB     Rb"", ""rGGGGr gB     Rb"", ""rrrrrr gBGGGRRRb"", ""       ggrrrbbbb""]"
catalog-29,29,Space Invader,,4,37,Do the color's help?,5,5,up,0,"[5, 6, 4, 0, 0]","[""rrrrrrrrrrrr"", ""rr   rr   rr"", ""r BBBBBBBB r"", ""r B BBBB B r"", ""r BBBBBBBB r"", ""rgBBBbBBBBgr"", ""rgBBBBBBBBgr"", ""r BBBBBBBB r"", ""r B BBBB B r"", ""r BBBBBBBB r"", ""rr   rr   rr""]"
catalog-76,76,Count the tiles,igoro,3,148,,10,0,right,0,"[3, 3, 0, 0, 0]","[""  rbrbbbbrbbbbr"", ""  b           b"", ""  B           b"", ""              b"", ""   rbbbbrbbbr b"", ""   b        b b"", ""   b        rbr"", ""   b           "", ""   rbbbr       "", ""       b       "", ""rbbbbrbr       ""]"
catalog-167,167,Different kind of counting,igoro,3,37,,9,0,right,3,"[10, 5, 5, 0, 0]","[""         B"", ""        BB"", ""       BBB"", ""      BBBB"", ""     BBBBB"", ""    BBBBBB"", ""   BBBBBBB"", ""  BBBBBBBB"", "" BBBBBBBBB"", ""bBBBBBBBBB""]"
catalog-353,353,Left or Right,recursive,3,74,,11,0,right,0,"[10, 10, 10, 0, 0]","["" gbbbbbbbbbbB   "", "" b              "", "" b    Bbbbbbbbbr"", "" b             b"", "" b gbbbbbbB    b"", "" b b           b"", "" b b    Bbbbbr b"", "" b b         b b"", "" b b         b b"", "" b b Bbr gbB b b"", "" b b   b b   b b"", ""bgbgbbbgbgbbbgbg""]"
catalog-771,771,"Memory hole, or a memory for holes",petwolverine,3,37,,10,0,up,2,"[5, 8, 9, 0, 0]","["" R   gg R  gg "", "" b R  g bR  g "", "" bRb  R bb  g "", ""Rbbb Rb bb  R "", ""bb b bbRbbR b "", ""bbgbRb b bbRb "", ""b bbbbgbgbbbbR"", ""bgbb bbbbbb bb"", ""bb bgbb b bgbb"", ""bbgbbbbgbgbbbb"", ""bbbbbbbbbbbbbb""]"
catalog-143,143,Double Recursion 2,sam0737,3,219,Recursion is like a spring - it stores energy,6,3,right,0,"[7, 0, 0, 0, 0]","[""    ggggggg"", ""    G     g"", ""          g"", ""rbbbr     g"", ""b   b     g"", ""b   b     g"", ""b  br     g"", ""b         g"", ""ggggggggggg""]"
catalog-1143,1143,Patience,sticky,3,36,Save the stack 'til the end,11,1,left,0,"[5, 5, 5, 0, 0]","[""GbbbbbG  GbbbbbG"", ""b     b  b     b"", ""r GbG b  b GbG r"", ""r b b b  b b b r"", ""r GbbbG  GbbbG r"", ""r   b      b   r"", ""r GbbbG  GbbbG r"", ""r b b b  b b b r"", ""r GbG b  b GbG r"", ""r   GbbbbbbG   r"", ""r   b b  b b   r"", ""rb  GbG  GbG  Br""]"
catalog-211,211,Parity checker,snydej,4,35,can you xor?,0,0,right,0,"[5, 5, 10, 0, 0]","[""gggggggggggggggg"", ""bbbbbrrbrrbbbbrb"", ""rbrbrrbrrrbbrbrr"", ""bbbbbrrbrrbbrrbb"", ""bbbbbrbrrrbbbrrb"", ""bbrbrrrbbrbrbrbr"", ""bbbrbrbrbbrrbbrb"", ""bbbrrrrbbbrrrbrb"", ""bbbrbrbrbbrrrrrr"", ""bbbbbrrbbbrrbrrr"", ""GGGGGGGGGGGGGGGG"", ""G  GGGG  G G GG ""]"
catalog-300,300,Bridge to 2nd building,alvarom,4,35,,2,8,right,5,"[8, 5, 0, 0, 0]","[""RRRRRRRRRRRRRRR "", ""R R R R R R R R "", ""RRRRRRRRrRRRRRRg"", ""               b"", ""               b"", ""RRRRRRRbbbbbbbbg"", ""R R R R R R R R "", ""RRRRRRRRRRRRRRR ""]"
catalog-314,314,triangle towers,wallacoloo,3,35,Can you do it with just 2 functions?,3,0,right,0,"[10, 10, 0, 0, 0]","[""      B         "", ""      bB   B    "", ""  B   bbB  bB B "", ""grgrrrgggrrggrgg""]"
catalog-595,595,Just Another Trees,ssancho,3,35,Just don't pass the 1000 move limit...,5,0,right,0,"[5, 5, 5, 5, 5]","[""         Br  BR"", ""       BBB BBB "", ""     BBB BBB BR"", ""   BBB BBB BBB "", "" BBB BBB BBB BR"", ""bB BBB BBB BBB "", "" BBB BBB BBB BR"", ""   BBB BBB BBB "", ""     BBB BBB BR"", ""       BBB BBB "", ""         BBB   "", ""           BR  ""]"
catalog-280,280,Fun with paint,evilpettingzoo,2,897,See if you can solve this puzzle using the paint commands,4,0,right,7,"[5, 3, 3, 0, 0]","[""       RbbR  "", ""       b  b  "", ""   RbR b  b B"", ""   b b b  b b"", ""bBbBbR RbbBbB"", ""   b      b  "", ""   BbbbbbbR  ""]"
catalog-439,439, Easy Peezy,coolchrisrm,3,310,Left on green... right on green?,11,0,right,0,"[8, 4, 0, 0, 0]","[""b     b     b   "", ""b rbr rbg gbr gB"", ""  b b   b b   b "", ""rbg gbr b b gbr "", ""b     b b b b   "", ""rbg gbr rbr gbr "", ""  b b         b "", ""rbg gbr rbr gbr "", ""b     b b b b   "", ""rbg gbr b b gbbr"", ""  b b   b b    b"", ""bbg gbbbg gbbbbr""]"
catalog-446,446,Warning Signs,markbyers,3,172,,1,1,right,0,"[10, 5, 5, 5, 5]","[""bbbbr bbb       "", ""bbBBb bBb       "", ""bbbBb bBb       "", ""  bBb bBbbrbbbbr"", "" rbBb bBBBbBBBBb"", "" bBBb rbbBBBbbBb"", "" bBbr   rbbbrbBb"", "" bBb         bBb"", "" bBbbbbbr    bBb"", "" bBBBBBBbbbbbbBb"", "" rbbbbbBBBBBBBBb"", ""      rbbbbbbbbr""]"
catalog-291,291,Huh? Part2,sungjin,3,171,Is it simple?,0,1,right,6,"[4, 5, 2, 0, 0]","[""Brbbbbbbbbbbbbrb"", ""               b"", ""bbbbbbbbbbbbrb b"", ""r            b b"", ""b bbbbbbbbrb b b"", ""b r G      b b b"", ""b b b      r b b"", ""b b brbbbbbb b b"", ""b b          r b"", ""b brbbbbbbbbbb b"", ""b              r"", ""brbbbbbbbbbbbbbb""]"
catalog-181,181,Watchtower patrol,evko,3,34,,5,5,right,0,"[5, 5, 5, 0, 0]","[""GG  GG  GG"", ""GrbbbbbbrG"", "" brbbbbrb "", "" bbrbbrbb "", ""GbbbrrbbbG"", ""GbbbrrbbbG"", "" bbrbbrbb "", "" brbbbbrb "", ""GrbbbbbbrG"", ""GG  GG  GG""]"
catalog-334,334,Learning Stack 3,abhishikt,3,68,,6,0,right,0,"[3, 4, 3, 2, 0]","[""      RB      "", ""     BBBB     "", ""    BB  BB    "", ""   BB  B BB   "", ""  BB  BB  BB  "", "" BB  BB    BB "", ""bB  BB      BB"", ""    BB      BB"", ""     BB    BB "", ""      BB  BB  "", ""       BBBB   "", ""        BR    ""]"
catalog-336,336,Missing tiles,abhishikt,3,34,,4,1,up,0,"[3, 4, 3, 0, 0]","[""BBBbbbbbBBB"", ""BRBbbbbbBRB"", ""BB bbbbb BB"", ""bbbbbbbbbbb"", ""bbbbb bbbbb"", ""bbbbbbbbbbb"", ""BB bbbbb BB"", ""BRBbbbbbBRB"", ""BBBbbbbbBBB""]"
catalog-1033,1033,Counting - Green,markbyers,3,34,,0,0,right,0,"[5, 5, 5, 5, 0]","[""gggggbbbbbrrrrr"", ""              g"", ""rggggggrrrrrr g"", ""r           b b"", ""r rbggbgrrr b b"", ""b r       g b b"", ""g g B     b g g"", ""b g rrrgggr g b"", ""g b         r b"", ""b rrrrggggbbr r"", ""g             r"", ""rrrrrbbggggbbgr""]"
catalog-1279,1279,Hmm...maybe?,spliffen,2,34,Hopefully this will be slightly harder ;),11,0,right,0,"[3, 7, 2, 0, 0]","[""bbbbbbbbbbb    "", "" b b b b b b   "", ""bbbbbbbbbbbbb  "", ""b b b b b b bb "", ""Bbbbbbbbbbbbbbb"", "" b b b b b bbb "", ""bbbbbbbbbbbbb  "", ""b b b b b bb   "", ""bbbbbbbbbbb    "", "" b b b bbb     "", ""bbbbbbbbb      "", ""bbbbbbbg       ""]"
catalog-3151,3151,Halving the stack,yaxlat,3,34,Aim for red,4,6,right,0,"[4, 6, 6, 3, 0]","[""  gbbbbbbbbbg"", ""  b    B    b"", ""  b        Bb"", ""  bB     B  b"", ""gbbbbbgbbbbbg"", ""b bBBBb      "", ""b gbbbg      "", ""b            "", ""R            ""]"
catalog-3438,3438,Reflection,denisb,3,34,,11,0,right,0,"[5, 8, 3, 3, 3]","[""bbbbbrbbgbbB    "", ""bbbbbbbrgB      "", ""bbbbbbbbg       "", ""bbbbbbbbg       "", ""brbbbbbbgbbbbbbB"", ""brbbbbbbgbbbbbbB"", ""bbbbbbbbg       "", ""bbbbrbbbgbbbB   "", ""bbbbbbbbg       "", ""brbbbbbbgbbbbbbB"", ""bbbbbbrbgbB     "", ""bbbbrbbbgbbbB   ""]"
catalog-1088,1088,Chain Links,beaza,2,67,,1,0,right,0,"[10, 0, 0, 0, 0]","["" bbb bbb bbb bbb"", ""gG GGG GGG GGG b"", "" bbb bbb bbb bGb"", ""              G "", "" bbb bbb bbb bGb"", "" b GGG GGG GGG b"", "" bGb bbb bbb bbb"", ""  G             "", "" bGb bbb bbb bbb"", "" b GGG GGG GGG G"", "" bbb bbb bbb bbb""]"
catalog-1020,1020,Swirl,markbyers,3,33,,7,2,right,2,"[5, 5, 5, 0, 0]","["" bbbbb     "", "" b   b bbbb"", "" b B b b  b"", "" bbb b bB b"", ""     b    b"", ""gbbbbrbbbbb"", ""b    b     "", ""b bg b bbb "", ""b  b b B b "", ""gbbg b   b "", ""     bbbbb ""]"
catalog-1070,1070,Get The Reds 2,rafaelromao,3,33,,9,7,right,0,"[4, 4, 0, 0, 0]","[""       R   R  "", ""       b   b  "", ""       b   b  "", ""       b   b  "", ""       b   b  "", ""RbbbbbbbbgbbbR"", ""       b   b  "", ""       g   R  "", ""       b      "", ""RbbbbbbbbbR   "", ""       b      "", ""       R      ""]"
catalog-259,259,Shortening,igoro,3,230,,2,0,down,0,"[9, 0, 0, 0, 0]","[""  bbbbrb"", ""  r    b"", ""b b Bb b"", ""r b  r b"", ""b b  r b"", ""b brrb b"", ""b      b"", ""bbbbbbbb""]"
catalog-320,320,up or down?,wallacoloo,2,620,may look deceptively hard.,1,0,right,0,"[3, 4, 4, 0, 0]","[""   Rb           "", ""rbGbRbRb        "", "" Gb  GbRbRb     "", ""        GbRb  Rb"", ""           RbGbG"", ""            Gb  ""]"
catalog-907,907,Backtrack Spiral,rafaelromao,3,65,,0,1,right,0,"[10, 0, 0, 0, 0]","[""Bgbbbbbbbbbbbbbr"", ""               b"", ""rbbbbbbbbbbbbr b"", ""b            b b"", ""b rbbbbbbbbr b b"", ""b b        b b b"", ""b b rbbbbG b b b"", ""b b rbbbbbbr b b"", ""b b          b b"", ""b rbbbbbbbbbbr b"", ""b              b"", ""rbbbbbbbbbbbbbbr""]"
catalog-170,170,Different kind of counting II,evko,3,32,,9,0,right,1,"[5, 10, 5, 0, 0]","[""B         "", ""BB        "", ""BBB       "", ""BBBB      "", ""BBBBB     "", ""BBBBBB    "", ""BBBBBBB   "", ""BBBBBBBB  "", ""BBBBBBBBB "", ""bBBBBBBBBB""]"
catalog-239,239,Double Staircase,snydej,3,32,,5,6,right,1,"[10, 0, 0, 0, 0]","[""           BB"", ""          BB "", ""         BB  "", ""        BB   "", ""       BB    "", ""      bB     "", ""     BB      "", ""    BB       "", ""   BB        "", ""  BB         "", "" BB          "", ""BB           ""]"
catalog-272,272,Follow the arrow,abhishikt,3,32,,0,9,down,0,"[3, 6, 4, 0, 0]","["" rbbbbbBbbbbbbb "", "" bRbGGbRbGbGRbrb"", ""brgbbbbBbbbbbbb "", "" bbbbBbbbbbbbb  "", "" brgbRbbbbrbgb  "", "" bbbbgbbbRGbrb  "", ""  b bb     bb   "", "" brgBRBbBbb     "", ""   bbbbbgbbbb   "", ""     rgbrbbbbb  ""]"
catalog-418,418,scattered intructions,wallacoloo,3,32,read what's between the red tiles.,0,0,right,0,"[5, 5, 5, 2, 0]","[""rgbbggRbbbbbbbg"", ""              b"", ""gRbbbR     gbbg"", ""b  gbgbbbg b   "", ""b  b b   R b   "", ""b  R b   b gbR "", ""b  g b   b   b "", ""b  b b   g   g "", ""b  b b   g   g "", ""b  RbgbbbR   g "", ""b    b       R "", ""gR   gbbbbbbbg ""]"
catalog-612,612,Reuse,ssancho,3,32,,9,0,right,0,"[4, 4, 3, 3, 3]","[""  GggggggggbggR"", ""  b           r"", ""bbbbrbbbG     r"", ""R r     g     r"", ""  b     g     r"", ""  b     b     r"", ""  BrgrrrR     g"", ""              r"", ""              r"", ""bbbbbbbrbbbbbbB""]"
catalog-822,822,Messy greens,hbandura,3,32,Some greens are not worthy of my attention,10,0,right,0,"[5, 5, 0, 0, 0]","[""    gbbgRgbbg  "", ""    b       R  "", ""gbgbRbgbg   b  "", ""b   b   b   g  "", ""R   b   R gbRbg"", ""b   R   g b g b"", ""R   gbrbg R b b"", ""R         b R R"", ""gbR       gRg g"", ""              b"", ""bbgbRbgbbgbRbbg""]"
catalog-1236,1236,Somewhat Wallhugging,wallacoloo,3,32,,0,0,right,0,"[10, 0, 0, 0, 0]","[""bbBbBbBbBbBbBb "", ""gbgbgbgbgbgbGbb"", ""             GB"", ""             bb"", ""       bBb   gB"", ""      bbGbb  bb"", ""      BG GB  gB"", ""      bb     bb"", ""      BG     GB"", ""      bbGbgbGbb"", ""       bBbBbBb ""]"
catalog-2277,2277,Cinch ,benjaminrr,3,32,"Pretty Simple, Enjoy.",11,0,up,0,"[5, 7, 3, 0, 0]","[""R               "", ""gR RR           "", ""gg gg      R RRR"", ""gg gg      g ggg"", ""gg ggR     g ggg"", ""gg ggg     g ggg"", ""gbGgggRR RRg ggg"", ""gggggggg ggg ggg"", ""gggggggg ggbGggg"", ""gggggggbGggggggg"", ""gggggggggggggggg"", ""gGGGGGGGGGGGGGGG""]"
catalog-2446,2446,Ugly Spiral,jaex,3,32,,6,5,right,0,"[5, 5, 0, 0, 0]","["" R          R "", "" gbrbrbrbrbgR "", "" g R       bb "", "" g gggbrggRbg "", "" g r R   g bg "", "" g b gggRg bg "", "" g gRgRggbrbgR"", "" g g R ggr bg "", "" rRggggggg bg "", "" b     Rggggb "", ""Rgggggrbgg Rr "", ""         R  R ""]"
catalog-3840,3840,Odd or even,denisb,2,32,"count the red, and turn accordingly",5,8,left,0,"[4, 4, 2, 2, 0]","[""BG GRG GBG GBRRG"", "" B B R B R B   R"", "" B B B R B GBG R"", "" B R R R B   R R"", "" B B B B GBG R R"", "" R R R Gb  R R R"", "" B B B     R B R"", "" B R GRBBBRG R R"", "" B B         R R"", "" B GBRBBBBBBBG R"", "" B             R"", "" GBBRBRRBBBRBRRG""]"
catalog-381,381,back on double-green,wallacoloo,3,63,,3,7,right,0,"[10, 10, 5, 0, 0]","[""  RbR     RbR  "", ""  b b     b b  "", ""  b b     b b  "", ""  RbbbbbbbbbR  "", ""    b     b    "", ""RbgbR G G RbgbR"", ""b     g g     b"", ""RgRgbbR RbbgRgR"", ""  b         b  "", ""  b         b  "", ""RgRgR     RgRgR"", ""RbbbR     RbbbR""]"
catalog-137,137,Delayed Reaction,recursive,3,249,"Turn.  No, not here, up there.",11,0,right,0,"[10, 10, 0, 0, 0]","[""   bbrbbbbb bbrb"", ""   b      b b  b"", ""   b      r b  r"", ""   b   brbb b  b"", ""   b   b    g  b"", ""   b   g    b  b"", ""   r   bbgbbb  b"", ""   b           b"", ""   bbbbbbbbbbB b"", ""               b"", ""               b"", ""bbbbbbbbbbbbbrbb""]"
catalog-110,110,I`m Yolko :),evko,2,341,,11,7,up,0,"[6, 5, 0, 0, 0]","[""       R       "", ""      RgR      "", ""    RgggggR    "", ""      RgR      "", ""   RgggggggR   "", ""      RgR      "", ""  RgggggggggR  "", ""      RgR      "", "" RgggggggggggR "", ""      RgR      "", ""RgggggggggggggR"", ""      RgR      ""]"
catalog-113,113,Nested up to madness,evko,4,31,Can you collect second star? ;-),8,2,left,0,"[10, 0, 0, 0, 0]","[""    ggg gBr    "", ""    r g b B    "", ""ggbbr b b gBBBr"", ""b     b b     B"", ""b     b b     B"", ""g     b b     B"", ""gbbrr b b gBBBr"", ""    b b b B    "", ""rbb b b b B BBg"", ""r   r b r B   B"", ""rrbbr rrr gBBBg""]"
